"","municipality","code","DP","state","year","eb_ntp","eb_nmr","eb_ndvr","eb_npir","eb_nubr","nimr","Litr","nmpr","nmrpr"
"20236","Curití",68229,68,"Santander",2000,NA,NA,NA,NA,93.6728521617032,NA,NA,NA,NA
"20237","Santa Rosalía",99624,99,"Vichada",2000,NA,NA,NA,NA,94.8985307170869,NA,NA,NA,NA
"20238","Taraira",97666,97,"Vaupés",2000,NA,NA,NA,NA,96.8698517298188,NA,NA,NA,NA
"20239","Fundación",47288,47,"Magdalena",2000,NA,NA,NA,NA,94.0935225139778,NA,NA,NA,NA
"20240","Chitagá",54174,54,"Norte de Santander",2000,NA,NA,NA,NA,95.1184057810677,NA,NA,NA,NA
"20241","Barbosa",5079,5,"Antioquia",2000,NA,NA,NA,NA,93.0694361647694,NA,NA,NA,NA
"20242","Barbosa",68077,68,"Santander",2000,NA,NA,NA,NA,93.7957295607443,NA,NA,NA,NA
"20243","Barichara",68079,68,"Santander",2000,NA,NA,NA,NA,93.994021890946,NA,NA,NA,NA
"20244","Ibagué",73001,73,"Tolima",2000,NA,NA,NA,NA,94.4483598731576,NA,NA,NA,NA
"20245","Barrancabermeja",68081,68,"Santander",2000,NA,NA,NA,NA,95.4514895856425,NA,NA,NA,NA
"20246","Barrancas",44078,44,"La Guajira",2000,NA,NA,NA,NA,91.9309742811072,NA,NA,NA,NA
"20247","Cotorra",23300,23,"Córdoba",2000,NA,NA,NA,NA,92.8827259923252,NA,NA,NA,NA
"20248","Soledad",8758,8,"Atlántico",2000,NA,NA,NA,NA,93.6605591890941,NA,NA,NA,NA
"20249","Becerril",20045,20,"Cesar",2000,NA,NA,NA,NA,94.7632264269655,NA,NA,NA,NA
"20250","Chigorodó",5172,5,"Antioquia",2000,NA,NA,NA,NA,94.2160747320258,NA,NA,NA,NA
"20251","Toca",15814,15,"Boyacá",2000,NA,NA,NA,NA,92.2216490147442,NA,NA,NA,NA
"20252","Bello",5088,5,"Antioquia",2000,NA,NA,NA,NA,91.6763841275046,NA,NA,NA,NA
"20253","Belmira",5086,5,"Antioquia",2000,NA,NA,NA,NA,92.9619120621415,NA,NA,NA,NA
"20254","Betania",5091,5,"Antioquia",2000,NA,NA,NA,NA,92.5629134961329,NA,NA,NA,NA
"20255","Betulia",5093,5,"Antioquia",2000,NA,NA,NA,NA,92.3162206319496,NA,NA,NA,NA
"20256","Betulia",68092,68,"Santander",2000,NA,NA,NA,NA,93.5840892981444,NA,NA,NA,NA
"20257","Bituima",25095,25,"Cundinamarca",2000,NA,NA,NA,NA,91.7103707744456,NA,NA,NA,NA
"20258","Bochalema",54099,54,"Norte de Santander",2000,NA,NA,NA,NA,94.984204945384,NA,NA,NA,NA
"20259","Sácama",85315,85,"Casanare",2000,NA,NA,NA,NA,95.0235725510739,NA,NA,NA,NA
"20260","Bosconia",20060,20,"Cesar",2000,NA,NA,NA,NA,94.6085826349515,NA,NA,NA,NA
"20261","Bucaramanga",68001,68,"Santander",2000,NA,NA,NA,NA,92.7087390382924,NA,NA,NA,NA
"20262","Bucarasica",54109,54,"Norte de Santander",2000,NA,NA,NA,NA,95.0435203244088,NA,NA,NA,NA
"20263","Buenaventura",76109,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.340205184905,NA,NA,NA,NA
"20264","Buenavista",63111,63,"Quindio",2000,NA,NA,NA,NA,93.031660921572,NA,NA,NA,NA
"20265","Buenavista",70110,70,"Sucre",2000,NA,NA,NA,NA,92.7430394127988,NA,NA,NA,NA
"20266","El Carmen de Atrato",27245,27,"Chocó",2000,NA,NA,NA,NA,90.9324382565437,NA,NA,NA,NA
"20267","Bugalagrande",76113,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.5335062938979,NA,NA,NA,NA
"20268","Cabrera",25120,25,"Cundinamarca",2000,NA,NA,NA,NA,90.9377232765862,NA,NA,NA,NA
"20269","Cabrera",68121,68,"Santander",2000,NA,NA,NA,NA,93.9749238550894,NA,NA,NA,NA
"20270","Cabuyaro",50124,50,"Meta",2000,NA,NA,NA,NA,96.22457728505,NA,NA,NA,NA
"20271","Cachipay",25123,25,"Cundinamarca",2000,NA,NA,NA,NA,94.0780504038179,NA,NA,NA,NA
"20272","Caicedo",5125,5,"Antioquia",2000,NA,NA,NA,NA,91.3718538871293,NA,NA,NA,NA
"20273","Caicedonia",76122,76,"Valle del Cauca",2000,NA,NA,NA,NA,93.6108874872675,NA,NA,NA,NA
"20274","Caimito",70124,70,"Sucre",2000,NA,NA,NA,NA,92.180772277697,NA,NA,NA,NA
"20275","Cajamarca",73124,73,"Tolima",2000,NA,NA,NA,NA,94.9741763100962,NA,NA,NA,NA
"20276","Calamar",95015,95,"Guaviare",2000,NA,NA,NA,NA,95.3321834415061,NA,NA,NA,NA
"20277","Caldas",5129,5,"Antioquia",2000,NA,NA,NA,NA,90.8660230674837,NA,NA,NA,NA
"20278","Caldono",19137,19,"Cauca",2000,NA,NA,NA,NA,94.3585030553562,NA,NA,NA,NA
"20279","Cali",76001,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.2276411785833,NA,NA,NA,NA
"20280","California",68132,68,"Santander",2000,NA,NA,NA,NA,93.9017538644893,NA,NA,NA,NA
"20281","Calima",76126,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.7851319973757,NA,NA,NA,NA
"20282","Caloto",19142,19,"Cauca",2000,NA,NA,NA,NA,94.4412634870319,NA,NA,NA,NA
"20283","Campamento",5134,5,"Antioquia",2000,NA,NA,NA,NA,93.1524898341962,NA,NA,NA,NA
"20284","Siachoque",15740,15,"Boyacá",2000,NA,NA,NA,NA,93.401370408694,NA,NA,NA,NA
"20285","Campoalegre",41132,41,"Huila",2000,NA,NA,NA,NA,95.7802338423984,NA,NA,NA,NA
"20286","Candelaria",76130,76,"Valle del Cauca",2000,NA,NA,NA,NA,93.1253031304149,NA,NA,NA,NA
"20287","Iles",52352,52,"Nariño",2000,NA,NA,NA,NA,93.0713412987133,NA,NA,NA,NA
"20288","Capitanejo",68147,68,"Santander",2000,NA,NA,NA,NA,93.7952455787105,NA,NA,NA,NA
"20289","Caramanta",5145,5,"Antioquia",2000,NA,NA,NA,NA,92.959477294939,NA,NA,NA,NA
"20290","Carepa",5147,5,"Antioquia",2000,NA,NA,NA,NA,93.6610516731178,NA,NA,NA,NA
"20291","Bolívar",68101,68,"Santander",2000,NA,NA,NA,NA,93.3622698249894,NA,NA,NA,NA
"20292","Cocorná",5197,5,"Antioquia",2000,NA,NA,NA,NA,93.6518914273466,NA,NA,NA,NA
"20293","Bajo Baudó",27077,27,"Chocó",2000,NA,NA,NA,NA,91.0178954108345,NA,NA,NA,NA
"20294","Carolina",5150,5,"Antioquia",2000,NA,NA,NA,NA,92.2796556698711,NA,NA,NA,NA
"20295","Bolívar",76100,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.7734122853607,NA,NA,NA,NA
"20296","Sáchica",15638,15,"Boyacá",2000,NA,NA,NA,NA,91.8316460037494,NA,NA,NA,NA
"20297","Cartago",76147,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.7977931118825,NA,NA,NA,NA
"20298","Casabianca",73152,73,"Tolima",2000,NA,NA,NA,NA,94.6605089470626,NA,NA,NA,NA
"20299","Suárez",19780,19,"Cauca",2000,NA,NA,NA,NA,94.6316705922751,NA,NA,NA,NA
"20300","Caucasia",5154,5,"Antioquia",2000,NA,NA,NA,NA,93.2836963878134,NA,NA,NA,NA
"20301","Cerrito",68162,68,"Santander",2000,NA,NA,NA,NA,93.0200956010926,NA,NA,NA,NA
"20302","Arboleda",52051,52,"Nariño",2000,NA,NA,NA,NA,94.3866702300442,NA,NA,NA,NA
"20303","Chaparral",73168,73,"Tolima",2000,NA,NA,NA,NA,94.6672150123587,NA,NA,NA,NA
"20304","Charta",68169,68,"Santander",2000,NA,NA,NA,NA,93.8541408270089,NA,NA,NA,NA
"20305","Chima",68176,68,"Santander",2000,NA,NA,NA,NA,94.1643867693689,NA,NA,NA,NA
"20306","Chimichagua",20175,20,"Cesar",2000,NA,NA,NA,NA,94.6167320167483,NA,NA,NA,NA
"20307","Chipaque",25178,25,"Cundinamarca",2000,NA,NA,NA,NA,91.1828507282425,NA,NA,NA,NA
"20308","Chivolo",47170,47,"Magdalena",2000,NA,NA,NA,NA,94.5904517573037,NA,NA,NA,NA
"20309","Montecristo",13458,13,"Bolívar",2000,NA,NA,NA,NA,93.4664994588489,NA,NA,NA,NA
"20310","Cimitarra",68190,68,"Santander",2000,NA,NA,NA,NA,93.6406557442243,NA,NA,NA,NA
"20311","Circasia",63190,63,"Quindio",2000,NA,NA,NA,NA,92.3289681148257,NA,NA,NA,NA
"20312","Cisneros",5190,5,"Antioquia",2000,NA,NA,NA,NA,92.4601954737065,NA,NA,NA,NA
"20313","Timaná",41807,41,"Huila",2000,NA,NA,NA,NA,95.9568243977598,NA,NA,NA,NA
"20314","Coello",73200,73,"Tolima",2000,NA,NA,NA,NA,95.2140632727007,NA,NA,NA,NA
"20315","Cogua",25200,25,"Cundinamarca",2000,NA,NA,NA,NA,91.2806854083777,NA,NA,NA,NA
"20316","Colombia",41206,41,"Huila",2000,NA,NA,NA,NA,94.9170208780825,NA,NA,NA,NA
"20317","Coloso",70204,70,"Sucre",2000,NA,NA,NA,NA,93.1832141108191,NA,NA,NA,NA
"20318","Concordia",5209,5,"Antioquia",2000,NA,NA,NA,NA,92.2282239500515,NA,NA,NA,NA
"20319","Concordia",47205,47,"Magdalena",2000,NA,NA,NA,NA,94.1059260919826,NA,NA,NA,NA
"20320","Confines",68209,68,"Santander",2000,NA,NA,NA,NA,93.989797243223,NA,NA,NA,NA
"20321","Riosucio",27615,27,"Chocó",2000,NA,NA,NA,NA,91.0223858338382,NA,NA,NA,NA
"20322","Copacabana",5212,5,"Antioquia",2000,NA,NA,NA,NA,92.1118746728163,NA,NA,NA,NA
"20323","Corinto",19212,19,"Cauca",2000,NA,NA,NA,NA,94.4762415517093,NA,NA,NA,NA
"20324","Coromoro",68217,68,"Santander",2000,NA,NA,NA,NA,94.2038868280837,NA,NA,NA,NA
"20325","Corozal",70215,70,"Sucre",2000,NA,NA,NA,NA,91.9054633353673,NA,NA,NA,NA
"20326","Cota",25214,25,"Cundinamarca",2000,NA,NA,NA,NA,92.489384156142,NA,NA,NA,NA
"20327","Coyaima",73217,73,"Tolima",2000,NA,NA,NA,NA,95.7170863808,NA,NA,NA,NA
"20328","Maní",85139,85,"Casanare",2000,NA,NA,NA,NA,95.0235725510739,NA,NA,NA,NA
"20329","Cucutilla",54223,54,"Norte de Santander",2000,NA,NA,NA,NA,95.1224799342369,NA,NA,NA,NA
"20330","Cumaral",50226,50,"Meta",2000,NA,NA,NA,NA,96.1827147302055,NA,NA,NA,NA
"20331","Cumaribo",99773,99,"Vichada",2000,NA,NA,NA,NA,97.1652389998901,NA,NA,NA,NA
"20332","Cunday",73226,73,"Tolima",2000,NA,NA,NA,NA,95.2051145740347,NA,NA,NA,NA
"20333","Dabeiba",5234,5,"Antioquia",2000,NA,NA,NA,NA,93.2066263409851,NA,NA,NA,NA
"20334","Dagua",76233,76,"Valle del Cauca",2000,NA,NA,NA,NA,93.2824486348458,NA,NA,NA,NA
"20335","Dibulla",44090,44,"La Guajira",2000,NA,NA,NA,NA,93.8567424019281,NA,NA,NA,NA
"20336","Dolores",73236,73,"Tolima",2000,NA,NA,NA,NA,95.5718355013658,NA,NA,NA,NA
"20337","Dosquebradas",66170,66,"Risaralda",2000,NA,NA,NA,NA,93.4730158730159,NA,NA,NA,NA
"20338","Durania",54239,54,"Norte de Santander",2000,NA,NA,NA,NA,95.144728140601,NA,NA,NA,NA
"20339","Santana",15686,15,"Boyacá",2000,NA,NA,NA,NA,94.33677549524,NA,NA,NA,NA
"20340","Titiribí",5809,5,"Antioquia",2000,NA,NA,NA,NA,92.111396448937,NA,NA,NA,NA
"20341","Mongua",15464,15,"Boyacá",2000,NA,NA,NA,NA,92.0228804650047,NA,NA,NA,NA
"20342","Yalí",5885,5,"Antioquia",2000,NA,NA,NA,NA,93.9641141701201,NA,NA,NA,NA
"20343","Vegachí",5858,5,"Antioquia",2000,NA,NA,NA,NA,92.4445089896917,NA,NA,NA,NA
"20344","Pueblo Nuevo",23570,23,"Córdoba",2000,NA,NA,NA,NA,93.8349055631724,NA,NA,NA,NA
"20345","San Andrés de Tumaco",52835,52,"Nariño",2000,NA,NA,NA,NA,93.5844117799312,NA,NA,NA,NA
"20346","Jardín",5364,5,"Antioquia",2000,NA,NA,NA,NA,92.5820226127716,NA,NA,NA,NA
"20347","Arbeláez",25053,25,"Cundinamarca",2000,NA,NA,NA,NA,93.6162497374049,NA,NA,NA,NA
"20348","Riofrío",76616,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.8865050050637,NA,NA,NA,NA
"20349","Villagómez",25871,25,"Cundinamarca",2000,NA,NA,NA,NA,92.2363384719494,NA,NA,NA,NA
"20350","Supatá",25777,25,"Cundinamarca",2000,NA,NA,NA,NA,91.7044815845063,NA,NA,NA,NA
"20351","Santa Catalina",13673,13,"Bolívar",2000,NA,NA,NA,NA,93.2158852474497,NA,NA,NA,NA
"20352","Mutatá",5480,5,"Antioquia",2000,NA,NA,NA,NA,95.018480224887,NA,NA,NA,NA
"20353","Guavatá",68324,68,"Santander",2000,NA,NA,NA,NA,93.8541408270089,NA,NA,NA,NA
"20354","Facatativá",25269,25,"Cundinamarca",2000,NA,NA,NA,NA,91.8674993900829,NA,NA,NA,NA
"20355","Puerto Rico",18592,18,"Caquetá",2000,NA,NA,NA,NA,94.324934583655,NA,NA,NA,NA
"20356","Nóvita",27491,27,"Chocó",2000,NA,NA,NA,NA,91.1646122156477,NA,NA,NA,NA
"20357","Manatí",8436,8,"Atlántico",2000,NA,NA,NA,NA,93.542033370419,NA,NA,NA,NA
"20358","Nariño",52480,52,"Nariño",2000,NA,NA,NA,NA,93.1395093510973,NA,NA,NA,NA
"20359","Santa Rosa de Viterbo",15693,15,"Boyacá",2000,NA,NA,NA,NA,92.8152361387814,NA,NA,NA,NA
"20360","Achí",13006,13,"Bolívar",2000,NA,NA,NA,NA,93.1740607074688,NA,NA,NA,NA
"20361","Potosí",52560,52,"Nariño",2000,NA,NA,NA,NA,93.1690384058596,NA,NA,NA,NA
"20362","Santa Bárbara",5679,5,"Antioquia",2000,NA,NA,NA,NA,91.8585386121053,NA,NA,NA,NA
"20363","Bagadó",27073,27,"Chocó",2000,NA,NA,NA,NA,90.9395436281979,NA,NA,NA,NA
"20364","Sogamoso",15759,15,"Boyacá",2000,NA,NA,NA,NA,92.367949560919,NA,NA,NA,NA
"20365","Entrerríos",5264,5,"Antioquia",2000,NA,NA,NA,NA,92.2131743575378,NA,NA,NA,NA
"20366","Chitaraque",15185,15,"Boyacá",2000,NA,NA,NA,NA,93.0184379175734,NA,NA,NA,NA
"20367","Cantagallo",13160,13,"Bolívar",2000,NA,NA,NA,NA,93.4720860731862,NA,NA,NA,NA
"20368","Tasco",15790,15,"Boyacá",2000,NA,NA,NA,NA,93.1279046382044,NA,NA,NA,NA
"20369","El Rosario",52256,52,"Nariño",2000,NA,NA,NA,NA,93.5969549800164,NA,NA,NA,NA
"20370","El Carmen de Chucurí",68235,68,"Santander",2000,NA,NA,NA,NA,93.1669549595674,NA,NA,NA,NA
"20371","Apía",66045,66,"Risaralda",2000,NA,NA,NA,NA,93.4730158730159,NA,NA,NA,NA
"20372","Taminango",52786,52,"Nariño",2000,NA,NA,NA,NA,95.1313869288989,NA,NA,NA,NA
"20373","Santa Helena del Opón",68720,68,"Santander",2000,NA,NA,NA,NA,94.044394527704,NA,NA,NA,NA
"20374","Guaitarilla",52320,52,"Nariño",2000,NA,NA,NA,NA,94.3254911413933,NA,NA,NA,NA
"20375","Cáqueza",25151,25,"Cundinamarca",2000,NA,NA,NA,NA,92.6486504798636,NA,NA,NA,NA
"20376","Puerto Colombia",8573,8,"Atlántico",2000,NA,NA,NA,NA,93.5355914255084,NA,NA,NA,NA
"20377","Floresta",15276,15,"Boyacá",2000,NA,NA,NA,NA,92.827534012866,NA,NA,NA,NA
"20378","Mapiripana",94663,94,"Guainía",2000,NA,NA,NA,NA,93.3576018035995,NA,NA,NA,NA
"20379","El Espino",15248,15,"Boyacá",2000,NA,NA,NA,NA,92.3708549408039,NA,NA,NA,NA
"20380","Calarcá",63130,63,"Quindio",2000,NA,NA,NA,NA,94.2934072065426,NA,NA,NA,NA
"20381","Cómbita",15204,15,"Boyacá",2000,NA,NA,NA,NA,93.6759072229538,NA,NA,NA,NA
"20382","Polonuevo",8558,8,"Atlántico",2000,NA,NA,NA,NA,93.1822066285831,NA,NA,NA,NA
"20383","Ariguaní",47058,47,"Magdalena",2000,NA,NA,NA,NA,93.8921154697451,NA,NA,NA,NA
"20384","Encino",68264,68,"Santander",2000,NA,NA,NA,NA,93.7586457773743,NA,NA,NA,NA
"20385","Enciso",68266,68,"Santander",2000,NA,NA,NA,NA,93.5796219846515,NA,NA,NA,NA
"20386","Envigado",5266,5,"Antioquia",2000,NA,NA,NA,NA,92.1343966743184,NA,NA,NA,NA
"20387","Espinal",73268,73,"Tolima",2000,NA,NA,NA,NA,94.7125880867431,NA,NA,NA,NA
"20388","Falan",73270,73,"Tolima",2000,NA,NA,NA,NA,94.8359843026425,NA,NA,NA,NA
"20389","Filadelfia",17272,17,"Caldas",2000,NA,NA,NA,NA,94.4885815636867,NA,NA,NA,NA
"20390","Filandia",63272,63,"Quindio",2000,NA,NA,NA,NA,93.3704373106402,NA,NA,NA,NA
"20391","Flandes",73275,73,"Tolima",2000,NA,NA,NA,NA,94.6615612380389,NA,NA,NA,NA
"20392","Florencia",19290,19,"Cauca",2000,NA,NA,NA,NA,92.3135378079419,NA,NA,NA,NA
"20393","Florida",76275,76,"Valle del Cauca",2000,NA,NA,NA,NA,92.1590412723401,NA,NA,NA,NA
"20394","Floridablanca",68276,68,"Santander",2000,NA,NA,NA,NA,94.1233847952838,NA,NA,NA,NA
"20395","Fonseca",44279,44,"La Guajira",2000,NA,NA,NA,NA,92.3696139856409,NA,NA,NA,NA
"20396","Fortul",81300,81,"Arauca",2000,NA,NA,NA,NA,96.2784419710472,NA,NA,NA,NA
"20397","Fosca",25281,25,"Cundinamarca",2000,NA,NA,NA,NA,92.1754239217708,NA,NA,NA,NA
"20398","Coper",15212,15,"Boyacá",2000,NA,NA,NA,NA,93.2311096610429,NA,NA,NA,NA
"20399","Fredonia",5282,5,"Antioquia",2000,NA,NA,NA,NA,92.1850694889324,NA,NA,NA,NA
"20400","Fresno",73283,73,"Tolima",2000,NA,NA,NA,NA,95.4889693422654,NA,NA,NA,NA
"20401","Frontino",5284,5,"Antioquia",2000,NA,NA,NA,NA,92.8055289756567,NA,NA,NA,NA
"20402","Alto Baudó",27025,27,"Chocó",2000,NA,NA,NA,NA,90.7184478560977,NA,NA,NA,NA
"20403","Funza",25286,25,"Cundinamarca",2000,NA,NA,NA,NA,90.6073394211672,NA,NA,NA,NA
"20404","Galeras",70235,70,"Sucre",2000,NA,NA,NA,NA,92.6749665355214,NA,NA,NA,NA
"20405","Gama",25299,25,"Cundinamarca",2000,NA,NA,NA,NA,92.0195038183937,NA,NA,NA,NA
"20406","Gamarra",20295,20,"Cesar",2000,NA,NA,NA,NA,94.5715639123922,NA,NA,NA,NA
"20407","Gigante",41306,41,"Huila",2000,NA,NA,NA,NA,94.4156466477674,NA,NA,NA,NA
"20408","Ginebra",76306,76,"Valle del Cauca",2000,NA,NA,NA,NA,93.0313117170267,NA,NA,NA,NA
"20409","Giraldo",5306,5,"Antioquia",2000,NA,NA,NA,NA,92.8029080799933,NA,NA,NA,NA
"20410","Girardot",25307,25,"Cundinamarca",2000,NA,NA,NA,NA,94.6427440026271,NA,NA,NA,NA
"20411","Girardota",5308,5,"Antioquia",2000,NA,NA,NA,NA,91.8391900115464,NA,NA,NA,NA
"20412","Guacamayas",15317,15,"Boyacá",2000,NA,NA,NA,NA,92.6763966032283,NA,NA,NA,NA
"20413","Gramalote",54313,54,"Norte de Santander",2000,NA,NA,NA,NA,95.0979324938268,NA,NA,NA,NA
"20414","Granada",5313,5,"Antioquia",2000,NA,NA,NA,NA,93.4565487012499,NA,NA,NA,NA
"20415","Granada",25312,25,"Cundinamarca",2000,NA,NA,NA,NA,91.8479003178097,NA,NA,NA,NA
"20416","Granada",50313,50,"Meta",2000,NA,NA,NA,NA,96.1438286699747,NA,NA,NA,NA
"20417","Guaca",68318,68,"Santander",2000,NA,NA,NA,NA,94.7552771759323,NA,NA,NA,NA
"20418","Ponedera",8560,8,"Atlántico",2000,NA,NA,NA,NA,94.0716645498503,NA,NA,NA,NA
"20419","Guadalupe",5315,5,"Antioquia",2000,NA,NA,NA,NA,91.270543447034,NA,NA,NA,NA
"20420","Guadalupe",41319,41,"Huila",2000,NA,NA,NA,NA,95.4713991399072,NA,NA,NA,NA
"20421","Guadalupe",68320,68,"Santander",2000,NA,NA,NA,NA,93.8088389859374,NA,NA,NA,NA
"20422","Guaduas",25320,25,"Cundinamarca",2000,NA,NA,NA,NA,94.9055310501049,NA,NA,NA,NA
"20423","Guamal",47318,47,"Magdalena",2000,NA,NA,NA,NA,93.2925380968882,NA,NA,NA,NA
"20424","Guamal",50318,50,"Meta",2000,NA,NA,NA,NA,96.1900292222424,NA,NA,NA,NA
"20425","Guamo",73319,73,"Tolima",2000,NA,NA,NA,NA,94.7829950726961,NA,NA,NA,NA
"20426","Providencia",52565,52,"Nariño",2000,NA,NA,NA,NA,93.6819268621434,NA,NA,NA,NA
"20427","Guaranda",70265,70,"Sucre",2000,NA,NA,NA,NA,93.7804693483187,NA,NA,NA,NA
"20428","Guarne",5318,5,"Antioquia",2000,NA,NA,NA,NA,91.1292933682288,NA,NA,NA,NA
"20429","Guasca",25322,25,"Cundinamarca",2000,NA,NA,NA,NA,91.3835338673312,NA,NA,NA,NA
"20430","Guatavita",25326,25,"Cundinamarca",2000,NA,NA,NA,NA,92.44664572241,NA,NA,NA,NA
"20431","El Cantón San Pablo",27135,27,"Chocó",2000,NA,NA,NA,NA,90.9803145480161,NA,NA,NA,NA
"20432","Guayabetal",25335,25,"Cundinamarca",2000,NA,NA,NA,NA,91.1430173958794,NA,NA,NA,NA
"20433","Betéitiva",15092,15,"Boyacá",2000,NA,NA,NA,NA,93.3877933331644,NA,NA,NA,NA
"20434","Hato",68344,68,"Santander",2000,NA,NA,NA,NA,93.500562817146,NA,NA,NA,NA
"20435","Jamundí",76364,76,"Valle del Cauca",2000,NA,NA,NA,NA,91.8252399737547,NA,NA,NA,NA
"20436","Hatonuevo",44378,44,"La Guajira",2000,NA,NA,NA,NA,91.2454450813722,NA,NA,NA,NA
"20437","Heliconia",5347,5,"Antioquia",2000,NA,NA,NA,NA,92.6761159296308,NA,NA,NA,NA
"20438","Herveo",73347,73,"Tolima",2000,NA,NA,NA,NA,95.0088030392775,NA,NA,NA,NA
"20439","Hispania",5353,5,"Antioquia",2000,NA,NA,NA,NA,92.5587930013974,NA,NA,NA,NA
"20440","Hobo",41349,41,"Huila",2000,NA,NA,NA,NA,95.6662872495943,NA,NA,NA,NA
"20441","Honda",73349,73,"Tolima",2000,NA,NA,NA,NA,94.4860776517887,NA,NA,NA,NA
"20442","Icononzo",73352,73,"Tolima",2000,NA,NA,NA,NA,95.064279347637,NA,NA,NA,NA
"20443","Isnos",41359,41,"Huila",2000,NA,NA,NA,NA,95.3830976540701,NA,NA,NA,NA
"20444","Ituango",5361,5,"Antioquia",2000,NA,NA,NA,NA,92.748710745257,NA,NA,NA,NA
"20445","Acandí",27006,27,"Chocó",2000,NA,NA,NA,NA,91.010092872151,NA,NA,NA,NA
"20446","San Sebastián",19693,19,"Cauca",2000,NA,NA,NA,NA,92.8780074187651,NA,NA,NA,NA
"20447","Jericó",15368,15,"Boyacá",2000,NA,NA,NA,NA,92.7307940044637,NA,NA,NA,NA
"20448","Pacoa",97511,97,"Vaupés",2000,NA,NA,NA,NA,96.415309954863,NA,NA,NA,NA
"20449","Cuítiva",15226,15,"Boyacá",2000,NA,NA,NA,NA,93.1575910823679,NA,NA,NA,NA
"20450","Pana Pana",94887,94,"Guainía",2000,NA,NA,NA,NA,93.2565789473684,NA,NA,NA,NA
"20451","Anzá",5044,5,"Antioquia",2000,NA,NA,NA,NA,92.3082187023586,NA,NA,NA,NA
"20452","Yavaraté",97889,97,"Vaupés",2000,NA,NA,NA,NA,96.8698517298188,NA,NA,NA,NA
"20453","Mosquera",52473,52,"Nariño",2000,NA,NA,NA,NA,93.1664650810701,NA,NA,NA,NA
"20454","Bahía Solano",27075,27,"Chocó",2000,NA,NA,NA,NA,91.000463172381,NA,NA,NA,NA
"20455","Tópaga",15820,15,"Boyacá",2000,NA,NA,NA,NA,91.9543855821086,NA,NA,NA,NA
"20456","Los Andes",52418,52,"Nariño",2000,NA,NA,NA,NA,94.3824771943984,NA,NA,NA,NA
"20457","Lérida",73408,73,"Tolima",2000,NA,NA,NA,NA,94.3034392760098,NA,NA,NA,NA
"20458","Labranzagrande",15377,15,"Boyacá",2000,NA,NA,NA,NA,92.5180631365004,NA,NA,NA,NA
"20459","Montelíbano",23466,23,"Córdoba",2000,NA,NA,NA,NA,91.2996956418791,NA,NA,NA,NA
"20460","Gámbita",68298,68,"Santander",2000,NA,NA,NA,NA,93.4663113420786,NA,NA,NA,NA
"20461","Pulí",25580,25,"Cundinamarca",2000,NA,NA,NA,NA,92.622574510291,NA,NA,NA,NA
"20462","Puerto Libertador",23580,23,"Córdoba",2000,NA,NA,NA,NA,94.1571066856019,NA,NA,NA,NA
"20463","Donmatías",5237,5,"Antioquia",2000,NA,NA,NA,NA,92.1559350822473,NA,NA,NA,NA
"20464","Sonsón",5756,5,"Antioquia",2000,NA,NA,NA,NA,92.3379054373126,NA,NA,NA,NA
"20465","Carurú",97161,97,"Vaupés",2000,NA,NA,NA,NA,96.8698517298188,NA,NA,NA,NA
"20466","San José de Pare",15664,15,"Boyacá",2000,NA,NA,NA,NA,93.3157852118994,NA,NA,NA,NA
"20467","San Andrés de Sotavento",23670,23,"Córdoba",2000,NA,NA,NA,NA,91.1080044562141,NA,NA,NA,NA
"20468","Montería",23001,23,"Córdoba",2000,NA,NA,NA,NA,92.0494283324842,NA,NA,NA,NA
"20469","Bojayá",27099,27,"Chocó",2000,NA,NA,NA,NA,91.0140170183647,NA,NA,NA,NA
"20470","Gualmatán",52323,52,"Nariño",2000,NA,NA,NA,NA,92.680979584845,NA,NA,NA,NA
"20471","Anorí",5040,5,"Antioquia",2000,NA,NA,NA,NA,92.8630531229181,NA,NA,NA,NA
"20472","Linares",52411,52,"Nariño",2000,NA,NA,NA,NA,91.8667633928872,NA,NA,NA,NA
"20473","El Peñón",25258,25,"Cundinamarca",2000,NA,NA,NA,NA,92.7586845591016,NA,NA,NA,NA
"20474","Nuquí",27495,27,"Chocó",2000,NA,NA,NA,NA,91.1355030470544,NA,NA,NA,NA
"20475","Francisco Pizarro",52520,52,"Nariño",2000,NA,NA,NA,NA,93.6141525516729,NA,NA,NA,NA
"20476","Puerto Carreño",99001,99,"Vichada",2000,NA,NA,NA,NA,95.0806071505108,NA,NA,NA,NA
"20477","Campo de la Cruz",8137,8,"Atlántico",2000,NA,NA,NA,NA,93.5701064039368,NA,NA,NA,NA
"20478","Tierralta",23807,23,"Córdoba",2000,NA,NA,NA,NA,94.7790669331711,NA,NA,NA,NA
"20479","Barbacoas",52079,52,"Nariño",2000,NA,NA,NA,NA,94.1034878420478,NA,NA,NA,NA
"20480","Luruaco",8421,8,"Atlántico",2000,NA,NA,NA,NA,93.4174670003856,NA,NA,NA,NA
