POLY_ID,DPTO_CC,DPTO_CN,MPIO_CCD,MPIO_CCN,MPIO_CN,MPIO_CR,MPIO_NAN,MPIO_NAR,NMr2022,Shap_Ar,Shp_Lng,above03,above18,above22,below03,below18,below22,e__2003,e__2018,JC18,NN18,PP_VAL18,JC22,NN22,PP_VAL22
220,15,BOYACÁ,215,   15215.000000000000000,CORRALES,1789,2018,      60.851431908700000,   10000.074265762300000,       0.004966305490000,       0.409898256010000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.683431359779200,    9999.406263008180800,0,7,,0,7,
221,15,BOYACÁ,218,   15218.000000000000000,COVARACHÍA,1822,2018,     102.431322468999990,    9999.899768919629400,       0.008369797130000,       0.487024843990000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.870000000000800,    9999.409999999999900,0,5,,0,5,
222,15,BOYACÁ,223,   15223.000000000000000,CUBARÁ,Ordenanza 8 de Diciembre 4 de 1965,2018,    1177.614610200000000,    9996.914283340169300,       0.096242303560000,       1.871867058390000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,       1.000000000000000,       1.000000000000000,    9999.260000000000200,    9997.430000000000300,3,7,       0.434000000000000,3,7,       0.396000000000000
223,15,BOYACÁ,224,   15224.000000000000000,CUCAITA,Ordenanza 41 de Diciembre 14 de 1978,2018,      42.128066451700001,   10000.007150288200000,       0.003437664420000,       0.291958940310000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9997.623577668720800,    9999.454082679540100,0,3,,0,3,
224,15,BOYACÁ,226,   15226.000000000000000,CUÍTIVA,1700,2018,      44.133269919100002,   10000.031326419499000,       0.003600670270000,       0.307677719200000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.515603517449600,    9999.352384102659900,0,5,,0,5,
225,15,BOYACÁ,232,   15232.000000000000000,CHÍQUIZA,Ordenanza 19 de Diciembre 26 de 1982,2018,     116.511812703000000,   10000.029310897300000,       0.009509233220000,       0.507900025130000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9996.931133574229500,    9999.497947826259400,0,6,,0,6,
226,15,BOYACÁ,236,   15236.000000000000000,CHIVOR,Ordenanza 23 de Diciembre 12 de 1990,2018,     108.679640801000010,    9999.802534664329900,       0.008858996540000,       0.566870187360000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9980.300337302109300,    9999.355203146720700,0,6,,0,6,
227,15,BOYACÁ,238,   15238.000000000000000,DUITAMA,1790,2018,     234.024392543999990,   10000.296143902000000,       0.019104663580000,       0.959491538980000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.007720579529600,    9999.792006036170300,0,6,,0,6,
228,15,BOYACÁ,244,   15244.000000000000000,EL COCUY,1725,2018,     238.344619432000000,    9998.474152422719300,       0.019463563970000,       0.715962734920000,       0.000000000000000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,    9996.737884491160000,    9997.780787929579700,0,7,,0,7,
229,15,BOYACÁ,248,   15248.000000000000000,EL ESPINO,1792,2018,      69.400666272999999,    9999.961913112290900,       0.005669386500000,       0.338906921670000,       1.000000000000000,       1.000000000000000,       1.000000000000000,       0.000000000000000,       0.000000000000000,       0.000000000000000,    9998.957501121050900,    9999.419652732969600,0,5,,0,5,
